,LINIEN_TEXT,HALTESTELLEN_NAME,shape,mean,std
2152,704,"Pfaffhausen, Feldhof",0.14465573972180806,-11.181356147968376,12.585268632891744
2153,734,"Kloten, Kaserne Ost",0.25431473107807423,-2.840527517179826,4.20468219463087
2154,744,"Fällanden, Schützenhaus",0.3512531554435541,-2.8631667399586256,3.730795191269138
2155,759,"Wallisellen, Bahnhof",2.1643022377285064,-9.000172660830405,1.7346400027565014
2156,IR75,Zürich HB,0.5320797327341973,-2.2539070256872336,2.2614440505785147
2157,33,"Zürich, Freiestrasse",0.03624123351652263,-69.93687525668467,71.616589342883
2158,7,"Zürich, Bahnhofplatz/HB",0.1839925559829327,-13.859117832216459,15.920017570371531
2159,N30,"Urdorf, Neumatt",4.057633787063343,-118.00000025843488,3.652854055723786
2160,N5,"Zürich, Uetlihof",0.00788230102677008,-563.3307227467693,564.8678377076371
2161,8,"Zürich, Bahnhofquai/HB",0.42510455347517784,-3.601054798316734,4.466746674254854
2162,15,"Zürich, Kronenstrasse",0.0029420364606794203,-1024.7531313350983,1026.0171031299478
2163,451,"Regensdorf, Obstgarten",0.41671577682492644,-2.537026392087262,3.757813976460533
2164,6,"Zürich, Kinkelstrasse",0.029587344052485157,-43.78898721199876,44.62970599845603
2165,7,"Zürich, Mattenhof",2.6843469183399944,-18.000041582548974,1.1841443767269006
2166,744,"Fällanden, Eggler",0.36737387085730044,-3.077584238256387,3.9316644974844563
2167,749,"Dietlikon, Hofwiesen",0.25589211457084204,-1.9945994712707806,3.060630988533487
2168,9,"Zürich, Kantonsschule",0.024920489975401666,-66.74687357043112,67.65729028619411
2169,IR,Zürich Oerlikon,0.30611320575346357,-2.1169234302425446,3.1211671866658186
2170,S,Bassersdorf,0.45737826707004353,-0.2577618937398928,1.6060197354890384
2171,S4,Zürich Brunau,0.1666058532603499,-5.0847986664498475,6.748135465880781
2172,161,"Zürich, Brunaustrasse",0.3694249627395388,-1.756346875930198,3.0725577635664205
2173,N18,"Zumikon, Gössikon",0.02863004837707283,-112.89127694221054,114.0631191685545
2174,N19,"Zürich, Drusbergstrasse",0.00027310615634386,-9340.27253407858,9341.236633574248
2175,S23,Stettbach,3.658776373234078,0.9999999887122859,0.0073296710381882775
2176,34,"Zürich, Escher-Wyss-Platz",0.20215898049194858,-7.313596986502533,7.5930350344481
2177,34,"Zürich, Freiestrasse",0.06629462842184264,-15.802940052830387,15.822715957703792
2178,11,"Zürich, Auzelg",0.0258630855765973,-85.19968580572703,86.58781956528705
2179,12,"Rümlang, Bäuler",0.08286206802723547,-9.550082525890685,10.43703333443348
2180,13,"Zürich, Frankental",3.299974999391427,-37.00002221698109,2.029831506715567
2181,14,"Zürich, Stampfenbachplatz",0.05811325177238888,-20.77022478912737,21.73855314136133
2182,162,"Adliswil, Hofackerstrasse",0.29802991886469454,-2.084489596342441,3.5664754747597636
2183,165,"Rüschlikon, Säumerstrasse",0.06394569008425602,-21.014303214305286,22.38240387997287
2184,235,"Waldegg, Katholische Kirche",0.057628650645288146,-21.584120483814758,22.871843989226676
2185,245,"Birmensdorf ZH, Zentrum",0.26141743816517904,-2.2678355424696166,3.3003791373598403
2186,31,"Zürich, Waserstrasse",4.388840828373592,-109.00000000522613,1.2235202257087907
2187,4,"Zürich, Fröhlichstrasse",0.04083293059550741,-42.71012532404126,43.80781245167236
2188,7,"Zürich, Schwamendingerplatz",1.8067582126735902,-19.00023530807201,1.2365500962616944
2189,78,"Zürich, Rautihalde",0.06807448577967369,-18.103784564462373,19.360668425131685
2190,787,"Dietlikon, Industriestrasse",0.12775310898905667,-12.271435173840633,13.747684222916156
2191,89,"Zürich, Kappeli",0.07539520033729,-24.81160405911516,26.464958206569662
2192,S,Rüschlikon,0.4010930918013864,-0.8952532341124662,2.6176826564149556
2193,S15,Zürich Oerlikon,0.4540544876066812,-1.546557099971928,2.275215905820033
2194,S24,Zürich Enge,0.3001430854405333,-3.323929258714233,3.3232177133085554
2195,S5,Urdorf,0.3702006182424288,-1.0226846206427989,2.329588192062405
2196,8,"Zürich, Löwenplatz",0.6146015731404901,-1.57445594534658,2.181423930594156
2197,165,"Zürich, Museum Rietberg",0.15409211534949982,-8.985308944514898,10.583200721640292
2198,SN4,Zürich Selnau,0.2452761917418417,-2.4966675606780693,3.1354297170050405
2199,SN7,Zürich Hardbrücke,0.628169642527692,-0.5504938163680739,1.7625504419410847
2200,3,"Zürich, Opernhaus",0.24342276659731577,-17.71241218562886,19.583312464640883
2201,771,"Wallisellen, Guyer-Weg",0.21945008465970514,-1.1299007788254851,3.7177495341751063
2202,11,"Zürich, Paradeplatz",0.0249495695450693,-79.08991380359186,80.32004707685743
2203,2,"Zürich, Sihlstrasse",0.02949417764914406,-45.59741210482809,46.368974840583796
2204,215,"Birmensdorf ZH, Bahnhof Süd",0.36251497390214193,-2.297047484148697,3.1774296105412025
2205,308,"Zürich, Winzerstrasse Süd",3.283324757536935,-31.000021466529965,1.5681402933026052
2206,38,"Zürich, Wieslergasse",0.05482777918861862,-23.538444428307493,24.736178628125067
2207,4,"Zürich, Rudolf-Brun-Brücke",0.0204263456448988,-97.55543888012423,98.74640053211968
2208,62,"Zürich, Zehntenhausplatz",0.10685117961893831,-20.293599433256766,21.867610278501054
2209,70,"Zürich, Altes Krematorium",0.0028075737969729267,-415.791825242233,414.53242211979557
2210,752,"Dübendorf, Hoffnung",0.10781110353782344,-8.158698523828587,9.314600810568974
2211,768,"Glattbrugg, Post",0.12542423554816123,-9.16730227677283,10.154455324838892
2212,IR37,Zürich Flughafen,0.2822289403533344,-4.312844824747151,5.197605698674808
2213,N13,"Zürich, Rautistrasse",0.0009751803576250693,-2807.400533600825,2808.9061794145364
2214,N7,"Zürich, Central",0.0004468350876458885,-6478.840871695806,6480.383501487759
2215,SN6,Zürich Hardbrücke,0.7214179225705921,-0.5200035442019744,1.6234222654804507
2216,2,"Zürich, Kronenstrasse",0.003770480472187667,-211.33868002187432,211.9373208656285
2217,39,"Zürich, Schanzackerstrasse",3.911279060866998,-119.00000084921899,3.733499982799723
2218,13,"Zürich, Technopark",1.0065067137837662,-1.229140730777166,2.3446125566903495
2219,5,"Zürich, Schaffhauserplatz",0.3325918750859529,-2.1132223954923184,2.469955482163323
2220,5,"Zürich, Stauffacher",0.002814055054704927,-248.63465117457872,248.9161944311333
2221,17,"Zürich, Rennweg",0.02770350329665886,-95.17238138200301,96.47991382648658
2222,33,"Zürich, Albisriederplatz",0.028417236068404995,-80.81380038444537,82.3752620304924
2223,452,"Regensdorf, Obstgarten",0.2508047230866751,-3.7921857158356906,4.469902038510321
2224,5,"Zürich, Bellevue",0.11044003891101026,-10.26512243133616,11.050287186476147
2225,726,"Schwerzenbach ZH, Bahnhof",0.37954479966820664,-3.085943568042558,3.4834339685472866
2226,761,"Opfikon, Schulstrasse",0.20721440558932197,-6.540542450464281,7.868573671722732
2227,764,"Zürich Flughafen, Im Rohr",0.28739679330279955,-2.6274292513066273,3.2855090987908966
2228,N12,"Zürich, Bellevue",3.876310563115065,-46.00000039734522,1.3313138862237086
2229,N15,"Zürich, Billoweg",0.3380578322855694,-58.02372360331617,58.426893624348736
2230,N17,"Dübendorf, Högler",0.1907272300790629,-10.87338445798391,11.538506383320101
2231,2,"Zürich, Altes Krematorium",0.7810970813270407,-2.3758891150743144,3.882318941859718
2232,2,"Zürich, Seilbahn Rigiblick",1.4330776748087075,0.9999999999999998,2.1997348957819855e-16
2233,13,"Zürich, Regensbergbrücke",0.314733339734963,-3.8774001498466797,4.8037544787347475
2234,2,"Zürich, Bahnhofplatz/HB",11.88489049222003,5.999999999999999,0.004386027449302299
2235,751,"Zürich, Zürichbergstrasse",0.06934073238226193,-20.75172376657069,20.906923941525207
2236,163,"Kilchberg ZH, Gottlieb-Binder",0.18165601253757602,-4.322621949585503,6.372960804010089
2237,2,"Zürich, Farbhof",0.01396661360281092,-132.83474241544565,134.08613152941928
2238,245,"Zürich, Goldbrunnenplatz",0.08161748960666707,-18.940498891643173,19.14573707788355
2239,33,"Zürich, Güterbahnhof",0.07454325540579299,-22.883209112783632,23.841174472335243
2240,39,"Zürich, Germaniastrasse",0.20580877861854374,-119.60621140406437,120.51789968728826
2241,5,"Zürich, Kantonsschule",0.07502215739473533,-16.496006917685833,17.092494165848187
2242,727,"Volketswil, Volkiland Chliriet",0.13836311289174835,-8.208042069151228,9.77429920535127
2243,748,"Dübendorf, Unterdorf",0.9069334266930407,-2.000935631196337,1.4433894524991704
2244,749,"Dietlikon, Lindenstrasse",0.23298543950918577,-2.1292301010408696,3.306010756446824
2245,772,"Wallisellen, Haldenstrasse",0.21048292864388002,-2.0425626187665173,3.1848568460629743
2246,IR16,Zürich Altstetten,0.3859805379873663,-1.8019538401430948,3.482151640842792
2247,N2,"Schlieren, Zentrum/Bahnhof",0.01826272143177865,-267.2892832811244,269.9989006636753
2248,N4,"Oberengstringen, Paradies",3.37609724294318,-59.0000374260965,3.3596044500729834
2249,S11,Zürich Hardbrücke,0.5623395928275756,-0.5935595088346899,1.6128914999654205
2250,S18,Zumikon,1.5885898221401278,-2.5455697768690653e-20,1.5767989860128996e-19
2251,4,"Zürich, Englischviertelstrasse",13.848063243807498,0.9999999999999999,10.158688695199656
2252,5,"Zürich, Rudolf-Brun-Brücke",7.2389757464968705,-4.632344590238639e-23,2.7109798372244525
